STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
672970,99999, 20131209,   80.2,15,   67.7,15, 1015.0, 4, 9999.9, 0,   9.1,12,   8.4,15,  15.0, 999.9,   86.0*,  75.2*, 0.00I,999.9, 000000,
672970,99999, 20131210,   80.1,20,   68.5,20, 1011.4, 6, 9999.9, 0,   8.3,18,   7.9,20,  11.1, 999.9,   86.0*,  72.5 , 0.00I,999.9, 000000,
672970,99999, 20131211,   80.8,18,   69.9,18, 1009.1, 6, 9999.9, 0,   9.1,16,   8.3,18,  15.0, 999.9,   87.1 ,  73.4*, 0.00I,999.9, 000000,
672970,99999, 20131212,   82.9,17,   72.6,17, 1009.2, 4, 9999.9, 0,   8.2,17,   7.6,17,  12.0, 999.9,   89.6*,  73.4*, 0.00I,999.9, 000000,
672970,99999, 20131213,   82.7,18,   74.1,18, 1010.4, 7, 9999.9, 0,   8.4,16,   7.3,18,  17.1, 999.9,   90.5 ,  76.3 ,99.99 ,999.9, 010000,
672970,99999, 20131214,   82.3,17,   74.7,17, 1010.3, 5, 9999.9, 0,   8.8,17,   5.5,17,  11.1, 999.9,   87.8*,  77.0 , 0.04G,999.9, 000000,
672970,99999, 20131215,   84.2,18,   74.2,18, 1008.5, 5, 9999.9, 0,   8.8,18,  10.1,18,  15.9, 999.9,   89.6*,  76.1 , 0.00G,999.9, 000000,
672970,99999, 20131216,   87.4,19,   76.2,19, 1006.3, 6, 9999.9, 0,   9.2,19,  10.8,19,  20.0, 999.9,   96.4 ,  77.0*, 0.00I,999.9, 000000,
672970,99999, 20131217,   78.2,21,   75.5,21, 1008.9, 8, 9999.9, 0,   5.7,21,   7.8,21,  15.9, 999.9,   81.0*,  75.2*, 1.61G,999.9, 010010,
672970,99999, 20131218,   78.0, 6,   74.0, 6, 9999.9, 0, 9999.9, 0,   7.0, 6,   5.6, 6,   8.9, 999.9,   82.4*,  74.8 , 0.28G,999.9, 010000,
672970,99999, 20131219,   76.8, 7,   73.2, 7, 9999.9, 0, 9999.9, 0,   5.0, 7,  15.0, 7,  18.1, 999.9,   82.4*,  74.7*, 0.00G,999.9, 010000,
672970,99999, 20131220,   81.1, 6,   71.8, 6, 1014.2, 4, 9999.9, 0,  13.3, 6,  11.5, 6,  19.0, 999.9,   84.2*,  74.1 , 2.01G,999.9, 000000,
672970,99999, 20131221,   83.0, 9,   70.8, 9, 9999.9, 0, 9999.9, 0,   7.6, 9,   8.2, 9,   9.9, 999.9,   86.0*,  74.1 , 0.00G,999.9, 000000,
672970,99999, 20131222,   80.3,16,   70.1,16, 1013.2, 4, 9999.9, 0,  10.0, 9,   8.3,16,  15.9, 999.9,   84.2*,  75.2*, 0.00I,999.9, 000000,
672970,99999, 20131223,   82.4,15,   73.7,15, 9999.9, 0, 9999.9, 0,   7.7,15,   8.8,15,  13.0, 999.9,   86.0*,  75.9 , 0.00I,999.9, 000000,
672970,99999, 20131224,   81.4,15,   74.0,15, 9999.9, 0, 9999.9, 0,   6.4,15,   7.6,15,  11.1, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000000,
672970,99999, 20131225,   83.6,19,   74.9,19, 1011.8, 7, 9999.9, 0,   9.5,19,   8.2,19,  15.0, 999.9,   89.6*,  78.1 , 0.00I,999.9, 000000,
672970,99999, 20131226,   84.3,16,   76.8,16, 1011.1, 6, 9999.9, 0,   8.9,15,  10.5,16,  15.0, 999.9,   91.0 ,  76.3 , 0.00I,999.9, 000000,
672970,99999, 20131227,   83.6, 4,   76.1, 4, 9999.9, 0, 9999.9, 0,  10.1, 4,   9.7, 4,  18.1, 999.9,   89.6*,  78.4*, 0.00I,999.9, 000000,
672970,99999, 20131228,   87.2, 8,   77.4, 8, 9999.9, 0, 9999.9, 0,   8.5, 8,  11.0, 8,  15.0, 999.9,   90.3*,  80.6*, 0.00I,999.9, 000000,
672970,99999, 20131229,   83.7,20,   76.4,20, 1008.5, 7, 9999.9, 0,   8.9,20,   7.8,20,  13.0, 999.9,   90.0 ,  76.6 , 0.00I,999.9, 000000,
672970,99999, 20131230,   81.3, 8,   75.5, 8, 9999.9, 0, 9999.9, 0,   7.0, 8,   3.4, 8,   7.0, 999.9,   86.0*,  76.6 , 0.16A,999.9, 000000,
672970,99999, 20131231,   80.0,12,   77.0,12, 1007.9, 5, 9999.9, 0,   5.8,12,   7.2,12,  12.0, 999.9,   82.4*,  74.3 , 1.22G,999.9, 010010,
672970,99999, 20140101,   79.6,15,   76.2,15, 1007.2, 4, 9999.9, 0,   6.1,15,   4.3,15,   7.0, 999.9,   84.2 ,  76.1 , 1.57G,999.9, 010000,
672970,99999, 20140102,   79.0,19,   75.8,19, 9999.9, 0, 9999.9, 0,   6.4,19,   2.8,19,   8.9, 999.9,   82.6*,  73.4*, 1.30G,999.9, 010000,
672970,99999, 20140103,   81.5,17,   75.6,17, 1008.0, 6, 9999.9, 0,   8.5,17,   5.0,17,   8.9, 999.9,   87.1 ,  69.8 , 0.04G,999.9, 010000,
672970,99999, 20140104,   80.3,18,   75.8,18, 1006.7, 5, 9999.9, 0,   7.0,18,   4.7,18,   8.0, 999.9,   86.7 ,  75.2*, 0.87G,999.9, 010000,
672970,99999, 20140105,   83.0,14,   77.3,14, 1002.4, 5, 9999.9, 0,   9.0,14,   6.8,14,  11.1, 999.9,   87.8*,  78.8*, 0.08G,999.9, 010010,
672970,99999, 20140106,   87.0,17,   77.1,17, 9999.9, 0, 9999.9, 0,   7.9,17,   7.0,17,  12.0, 999.9,   96.8*,  76.1 , 0.12G,999.9, 000000,
672970,99999, 20140107,   78.5,18,   76.3,18, 1000.8, 7, 9999.9, 0,   7.6,18,   6.8,18,  12.0, 999.9,   84.2*,  75.0 , 0.00G,999.9, 010000,
672970,99999, 20140108,   79.5,19,   76.1,19, 1004.2, 7, 9999.9, 0,   6.5,19,   7.9,19,   9.9, 999.9,   87.1 ,  76.1 , 0.63G,999.9, 010010,
672970,99999, 20140109,   81.4,20,   75.8,20, 1007.9, 5, 9999.9, 0,   8.7,16,   5.7,20,   8.9, 999.9,   86.0 ,  73.4 , 1.69G,999.9, 000000,
672970,99999, 20140110,   83.1,21,   75.3,21, 1007.8, 7, 9999.9, 0,   9.5,19,   5.8,21,  11.1, 999.9,   89.6*,  75.2*, 0.00G,999.9, 000000,
672970,99999, 20140111,   84.6,18,   77.9,18, 1011.9, 5, 9999.9, 0,   8.5,18,   8.2,18,  14.0, 999.9,   89.6*,  78.8 , 0.00I,999.9, 000000,
672970,99999, 20140112,   84.0,16,   75.0,16, 1013.1, 5, 9999.9, 0,   9.9,16,   7.4,16,  12.0, 999.9,   88.2 ,  77.7 , 0.00I,999.9, 000000,
672970,99999, 20140113,   84.2,17,   74.7,17, 1010.6, 4, 9999.9, 0,   8.9,14,   6.4,17,   9.9, 999.9,   88.2*,  78.8*, 0.00I,999.9, 000000,
672970,99999, 20140114,   83.6,18,   75.7,18, 1011.3, 7, 9999.9, 0,   9.3,17,  11.5,18,  17.1, 999.9,   88.3 ,  77.9 , 0.04G,999.9, 010000,
672970,99999, 20140115,   82.0,19,   74.2,19, 1012.5, 5, 9999.9, 0,   8.7,15,   8.3,19,  12.0, 999.9,   87.8*,  77.0*, 0.08G,999.9, 010000,
672970,99999, 20140116,   82.3,20,   72.8,20, 1012.3, 7, 9999.9, 0,   9.1,18,   6.1,20,   9.9, 999.9,   88.9 ,  76.8 , 0.00G,999.9, 000000,
672970,99999, 20140117,   84.5,17,   71.8,17, 1010.3, 6, 9999.9, 0,   9.9,17,   8.4,17,  14.0, 999.9,   93.2 ,  77.0 , 0.00I,999.9, 000000,
672970,99999, 20140118,   80.1,10,   75.1,10, 1010.2, 4, 9999.9, 0,   7.5,10,   6.7,10,   9.9, 999.9,   86.0*,  77.0 , 0.00I,999.9, 000000,
672970,99999, 20140130,   87.1, 4,   75.4, 4, 9999.9, 0, 9999.9, 0,   8.5, 4,   5.2, 4,   8.0, 999.9,   89.6*,  77.4 , 0.04G,999.9, 000000,
672970,99999, 20140204,   83.9, 4,   77.7, 4, 9999.9, 0, 9999.9, 0,  10.1, 4,  10.7, 4,  13.0, 999.9,   86.0*,  78.8*, 0.02G,999.9, 010000,
672970,99999, 20140208,   82.1,12,   75.3,12, 1006.6, 4, 9999.9, 0,   8.2,12,   4.7,12,   8.9, 999.9,   87.8*,  76.1 , 0.75G,999.9, 010000,
672970,99999, 20140209,   83.4,13,   75.7,13, 9999.9, 0, 9999.9, 0,   6.9,13,   7.6,13,  12.0, 999.9,   86.0*,  77.0 , 0.12G,999.9, 000000,
672970,99999, 20140210,   83.3,19,   73.0,19, 1008.3, 8, 9999.9, 0,   9.3,19,   7.5,19,  11.1, 999.9,   89.6 ,  77.0*, 0.00G,999.9, 000000,
672970,99999, 20140211,   82.1,20,   74.3,20, 1007.9, 7, 9999.9, 0,   8.7,20,   9.0,20,  13.0, 999.9,   87.8*,  77.9 , 0.24G,999.9, 010000,
672970,99999, 20140212,   82.9,17,   75.8,17, 1007.0, 4, 9999.9, 0,   7.5,17,   8.5,17,  11.1, 999.9,   86.9 ,  77.9 , 0.03G,999.9, 000000,
672970,99999, 20140213,   79.1,20,   75.1,20, 1007.7, 7, 9999.9, 0,   6.0,20,   4.3,20,  15.0, 999.9,   84.2 ,  75.2*, 0.04G,999.9, 010010,
672970,99999, 20140214,   78.8,18,   74.7,18, 1009.9, 6, 9999.9, 0,   5.9,18,   8.7,18,  15.9, 999.9,   97.7 ,  74.1 , 5.00G,999.9, 010010,
672970,99999, 20140215,   81.6,17,   74.9,17, 1009.1, 6, 9999.9, 0,   8.0,17,  10.6,17,  13.0, 999.9,   86.0 ,  76.8*, 0.00G,999.9, 010000,
672970,99999, 20140216,   79.4,17,   74.6,17, 1009.2, 4, 9999.9, 0,   6.7,17,  11.1,17,  19.0, 999.9,   86.0 ,  75.2*, 0.35E,999.9, 010000,
672970,99999, 20140217,   80.9,17,   73.6,17, 1010.5, 6, 9999.9, 0,   8.1,17,   8.4,17,  11.1, 999.9,   86.0 ,  75.2*,99.99 ,999.9, 010000,
672970,99999, 20140219,   84.4,10,   76.2,10, 1007.0, 5, 9999.9, 0,  11.8,10,   5.1,10,   8.0, 999.9,   88.7 ,  77.0 , 0.04G,999.9, 000000,
672970,99999, 20140220,   88.7, 8,   75.5, 8, 9999.9, 0, 9999.9, 0,  10.5, 8,   5.5, 8,   8.0, 999.9,  100.4*,  77.4 , 0.00G,999.9, 000000,
672970,99999, 20140221,   90.3, 4,   77.9, 4, 9999.9, 0, 9999.9, 0,  10.9, 4,   8.8, 4,  12.0, 999.9,   96.8*,  87.4*, 0.00I,999.9, 000000,
672970,99999, 20140224,   83.8, 9,   76.0, 9, 1010.0, 4, 9999.9, 0,  10.0, 9,  11.4, 9,  15.9, 999.9,   88.7 ,  74.5 , 0.79G,999.9, 000010,
672970,99999, 20140225,   83.0,21,   74.7,21, 1010.0, 6, 9999.9, 0,   9.2,21,   6.3,21,  12.0, 999.9,   87.8*,  76.6 , 0.00G,999.9, 000000,
672970,99999, 20140226,   82.6,16,   74.3,16, 1010.6, 4, 9999.9, 0,   7.8,16,   6.3,15,  11.1, 999.9,   89.4 ,  76.3*, 0.00I,999.9, 000000,
672970,99999, 20140227,   80.3,21,   75.0,21, 1011.8, 5, 9999.9, 0,   6.5,21,   4.0,20,   9.9, 999.9,   85.6 ,  77.0*, 0.16G,999.9, 000000,
672970,99999, 20140228,   82.3,18,   75.2,18, 1009.9, 7, 9999.9, 0,   9.2,18,   5.7,18,  11.1, 999.9,   87.8 ,  75.0 , 0.31G,999.9, 000000,
672970,99999, 20140301,   84.7,19,   77.4,19, 1009.0, 7, 9999.9, 0,   9.8,18,   6.7,19,  12.0, 999.9,   90.0*,  77.0*, 0.00G,999.9, 000000,
672970,99999, 20140302,   83.8,15,   79.0,15, 1010.6, 5, 9999.9, 0,   8.3,15,   7.0,15,  13.0, 999.9,   90.7 ,  80.6 , 0.00I,999.9, 000000,
672970,99999, 20140303,   84.3,19,   78.7,19, 1010.7, 8, 9999.9, 0,   9.6,19,   7.8,19,  17.1, 999.9,   91.8 ,  78.1 , 0.00I,999.9, 000000,
672970,99999, 20140304,   84.6,17,   77.7,17, 1012.3, 4, 9999.9, 0,   6.9,17,   7.3,17,  13.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000010,
672970,99999, 20140305,   85.0,20,   76.8,20, 1011.8, 6, 9999.9, 0,   9.2,20,   8.0,20,  15.0, 999.9,   91.4 ,  78.1 , 0.00I,999.9, 000010,
672970,99999, 20140306,   85.0,20,   75.7,20, 1012.0, 6, 9999.9, 0,   9.3,18,   7.7,20,  13.0, 999.9,   90.3 ,  78.8*, 0.00I,999.9, 000000,
672970,99999, 20140307,   84.3,19,   77.6,19, 1011.7, 7, 9999.9, 0,   9.3,19,   6.9,19,  14.0, 999.9,   90.9 ,  77.9 , 0.00I,999.9, 000000,
672970,99999, 20140308,   83.3,20,   76.8,20, 1011.3, 6, 9999.9, 0,   8.4,17,   6.8,20,  15.9, 999.9,   91.4 ,  78.8*, 0.00I,999.9, 000000,
672970,99999, 20140309,   85.6,19,   77.8,19, 1011.6, 4, 9999.9, 0,   7.7,19,   8.3,19,  13.0, 999.9,   91.4*,  77.9 , 0.00I,999.9, 000010,
672970,99999, 20140310,   84.2,18,   77.1,18, 1010.9, 5, 9999.9, 0,   8.5,18,   7.7,18,  13.0, 999.9,   89.6*,  77.0 , 0.00I,999.9, 000000,
672970,99999, 20140311,   85.8,18,   76.2,18, 1010.8, 6, 9999.9, 0,   9.5,18,   5.9,18,   8.9, 999.9,   91.4 ,  78.8 , 0.00I,999.9, 000000,
672970,99999, 20140312,   85.7,20,   77.7,20, 1009.9, 7, 9999.9, 0,   8.7,20,   7.3,20,  13.0, 999.9,   94.8 ,  78.3 , 0.00I,999.9, 000000,
672970,99999, 20140313,   82.5,19,   77.2,19, 1012.8, 5, 9999.9, 0,   6.9,19,  10.1,19,  22.0, 999.9,   92.3 ,  78.1*, 0.91E,999.9, 010010,
672970,99999, 20140314,   77.8,19,   74.5,19, 1014.1, 6, 9999.9, 0,   5.3,19,   9.5,19,  15.0, 999.9,   82.0 ,  75.2*, 0.91E,999.9, 010010,
672970,99999, 20140315,   81.1,14,   74.7,14, 1013.6, 4, 9999.9, 0,   8.1,13,   5.3,14,  11.1, 999.9,   86.0 ,  77.0*, 0.00I,999.9, 000000,
672970,99999, 20140316,   82.4,11,   75.1,11, 1012.7, 4, 9999.9, 0,  10.7, 7,   7.0,11,   8.9, 999.9,   86.7*,  78.1*, 0.00I,999.9, 000000,
672970,99999, 20140317,   82.3,21,   76.0,21, 1012.3, 7, 9999.9, 0,   9.0,21,   5.5,21, 999.9, 999.9,   87.8 ,  75.2*, 0.00I,999.9, 000000,
672970,99999, 20140318,   80.9,18,   73.3,18, 1012.5, 7, 9999.9, 0,   8.9,17,   3.5,18,   8.0, 999.9,   87.1 ,  75.2*, 0.00I,999.9, 000000,
672970,99999, 20140319,   82.5,23,   74.5,23, 1010.1, 6, 9999.9, 0,  10.2,14,   3.9,23,   7.0, 999.9,   90.3 ,  75.9 , 0.00I,999.9, 000000,
672970,99999, 20140320,   83.4,20,   76.4,20, 9999.9, 0, 9999.9, 0,   7.3,17,   6.3,20,   9.9, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
672970,99999, 20140321,   81.3,19,   75.2,19, 1014.7, 7, 9999.9, 0,   8.8,19,   7.1,19,  12.0, 999.9,   86.0*,  77.0*, 0.31E,999.9, 010000,
672970,99999, 20140322,   78.0,21,   73.5,20, 1013.9, 6, 9999.9, 0,   6.8,21,   5.3,21,   8.0, 999.9,   80.6*,  75.2*, 0.16E,999.9, 010000,
672970,99999, 20140323,   81.3,22,   76.1,22, 1013.8, 8, 9999.9, 0,   7.3,22,   7.5,22,  12.0, 999.9,   86.9 ,  74.5 , 0.00E,999.9, 000000,
672970,99999, 20140324,   83.0,20,   76.3,20, 1014.2, 7, 9999.9, 0,   9.2,20,   8.9,20,  14.0, 999.9,   87.8*,  77.0 , 0.08A,999.9, 000000,
672970,99999, 20140325,   82.8,20,   75.2,20, 1012.5, 6, 9999.9, 0,   8.7,20,   8.4,20,  11.1, 999.9,   86.7*,  78.8 , 0.16E,999.9, 010000,
672970,99999, 20140326,   81.7,17,   72.5,17, 1010.8, 5, 9999.9, 0,   8.6,12,   4.8,17,   8.9, 999.9,   86.7 ,  77.0*, 0.04G,999.9, 010000,
672970,99999, 20140327,   82.1,18,   73.5,18, 1011.8, 7, 9999.9, 0,   9.5,18,   4.8,18,   7.0, 999.9,   86.2*,  75.2 , 0.00G,999.9, 000000,
672970,99999, 20140328,   79.8,21,   73.4,21, 1012.6, 6, 9999.9, 0,   8.0,21,   9.5,21,  19.0, 999.9,   86.7 ,  76.3*, 0.02E,999.9, 010000,
672970,99999, 20140329,   80.9,17,   74.2,17, 1012.4, 5, 9999.9, 0,   9.3,16,   6.3,17,  11.1, 999.9,   85.3 ,  76.3 , 0.08G,999.9, 000000,
672970,99999, 20140330,   80.0,17,   73.6,17, 1012.0, 5, 9999.9, 0,   8.0,17,   6.0,17,   9.9, 999.9,   87.1 ,  73.4*, 0.00G,999.9, 010000,
672970,99999, 20140331,   80.1,15,   73.5,15, 9999.9, 0, 9999.9, 0,   8.3,15,   4.5,15,   7.0, 999.9,   86.9 ,  74.8 , 0.01G,999.9, 000000,
672970,99999, 20140401,   80.2,19,   73.2,19, 1012.0, 6, 9999.9, 0,  10.2,14,   4.8,19,   7.0, 999.9,   86.4*,  73.4*, 0.00G,999.9, 000000,
672970,99999, 20140402,   80.7,20,   72.6,20, 1011.4, 8, 9999.9, 0,  11.0,15,   5.1,20,   8.9, 999.9,   88.5 ,  72.3 , 0.00I,999.9, 000000,
672970,99999, 20140403,   81.6,18,   74.3,18, 1011.3, 6, 9999.9, 0,   9.7,15,   5.0,18,   9.9, 999.9,   89.1 ,  73.4 , 0.00I,999.9, 000000,
672970,99999, 20140404,   81.8,21,   74.7,21, 1012.8, 7, 9999.9, 0,   7.4,21,   4.2,21,   8.9, 999.9,   89.6*,  74.5 , 0.00I,999.9, 100000,
672970,99999, 20140405,   80.6,23,   74.8,23, 1013.8, 8, 9999.9, 0,   8.8,23,   7.6,23,  15.9, 999.9,   86.7 ,  73.9 , 0.12E,999.9, 010000,
672970,99999, 20140406,   78.4,19,   70.5,19, 1016.3, 6, 9999.9, 0,   8.0,19,  11.2,19,  18.1, 999.9,   84.2*,  73.4*, 0.71G,999.9, 010000,
672970,99999, 20140407,   78.3,19,   69.7,19, 1018.0, 6, 9999.9, 0,   8.6,19,   9.7,19,  17.1, 999.9,   84.2*,  71.6*, 0.39G,999.9, 010000,
672970,99999, 20140408,   77.1,18,   69.4,18, 1018.3, 7, 9999.9, 0,   8.5,18,  10.9,18,  15.0, 999.9,   83.3 ,  70.9 , 0.55G,999.9, 010000,
672970,99999, 20140409,   75.0,19,   70.5,19, 1018.7, 6, 9999.9, 0,   7.1,19,   9.2,19,  17.1, 999.9,   80.6*,  71.6 , 0.39G,999.9, 010000,
672970,99999, 20140410,   74.3,23,   70.8,23, 1018.5, 7, 9999.9, 0,   6.0,23,   6.9,23,  14.0, 999.9,   78.3 ,  69.8 , 1.57G,999.9, 010000,
672970,99999, 20140411,   73.9,20,   71.8,20, 1018.2, 5, 9999.9, 0,   5.7,20,   8.2,20,  12.0, 999.9,   78.1 ,  70.9 , 1.14G,999.9, 010000,
672970,99999, 20140412,   76.9,20,   72.0,20, 1019.2, 7, 9999.9, 0,   7.2,20,   7.6,20,  13.0, 999.9,   82.4 ,  72.5 , 0.28G,999.9, 010000,
672970,99999, 20140413,   75.5,12,   71.5,12, 1018.6, 4, 9999.9, 0,   7.2,12,   6.3,12,   8.9, 999.9,   81.3*,  72.5 , 0.24G,999.9, 010000,
672970,99999, 20140414,   78.6,19,   71.2,19, 1016.0, 6, 9999.9, 0,   9.2,19,   5.4,19,   8.9, 999.9,   83.8 ,  72.5 , 0.00G,999.9, 000000,
672970,99999, 20140415,   77.8,19,   70.4,19, 1013.8, 6, 9999.9, 0,   9.5,15,   4.2,19,   8.0, 999.9,   82.4*,  70.7 , 0.00I,999.9, 000000,
672970,99999, 20140416,   79.0,17,   71.0,17, 1015.1, 7, 9999.9, 0,   9.7,16,   5.8,17,  12.0, 999.9,   85.5 ,  70.7 , 0.00I,999.9, 000000,
672970,99999, 20140417,   75.1,20,   68.9,20, 1016.8, 6, 9999.9, 0,   6.2,20,   6.9,20,  12.0, 999.9,   82.9 ,  69.8*,99.99 ,999.9, 010000,
672970,99999, 20140418,   75.9,16,   69.9,16, 1018.1, 5, 9999.9, 0,   8.5,15,   4.8,16,   8.0, 999.9,   82.4*,  68.0*,99.99 ,999.9, 010000,
672970,99999, 20140419,   76.3,20,   69.6,20, 1019.5, 6, 9999.9, 0,   7.3,17,   4.3,20,   7.0, 999.9,   82.4*,  70.7 , 0.00I,999.9, 000000,
672970,99999, 20140420,   76.1,21,   70.1,21, 1017.6, 7, 9999.9, 0,   7.4,18,   4.3,21,   8.9, 999.9,   82.4 ,  69.8*, 0.00I,999.9, 000000,
672970,99999, 20140421,   75.4,20,   67.3,20, 1014.3, 7, 9999.9, 0,   9.3,18,   4.1,20,   7.0, 999.9,   82.4 ,  69.8 , 0.00I,999.9, 000000,
672970,99999, 20140422,   74.6,17,   67.7,17, 1013.8, 7, 9999.9, 0,   9.7,15,   3.6,17,   8.0, 999.9,   83.5 ,  67.6 , 0.00I,999.9, 000000,
672970,99999, 20140423,   80.3,13,   73.7,13, 9999.9, 0, 9999.9, 0,  11.7, 9,   7.5,13,  13.0, 999.9,   89.6*,  69.8*, 0.00I,999.9, 000000,
672970,99999, 20140424,   81.4,20,   76.5,20, 1011.7, 7, 9999.9, 0,   7.9,20,   7.4,20,  12.0, 999.9,   89.6*,  69.8 , 0.00I,999.9, 100000,
672970,99999, 20140425,   81.5,19,   76.5,19, 1013.0, 7, 9999.9, 0,   8.3,19,   1.7,13,   6.0, 999.9,   91.2 ,  76.6*,99.99 ,999.9, 010010,
672970,99999, 20140426,   78.0,18,   74.8,18, 1015.8, 6, 9999.9, 0,   6.0,18,   0.0, 6, 999.9, 999.9,   82.4*,  73.4*, 0.01G,999.9, 010000,
672970,99999, 20140427,   77.7,17,   73.0,17, 1014.9, 5, 9999.9, 0,   9.0,17,   0.0, 5, 999.9, 999.9,   83.8 ,  68.0*, 1.34G,999.9, 000000,
672970,99999, 20140428,   75.4,23,   68.5,23, 1017.3, 7, 9999.9, 0,   7.2,22,   0.0, 7, 999.9, 999.9,   79.2*,  71.6*, 0.00G,999.9, 010000,
672970,99999, 20140429,   70.9, 8,   64.9, 8, 9999.9, 0, 9999.9, 0,   7.8, 6, 999.9, 0, 999.9, 999.9,   80.6*,  66.0 , 0.00I,999.9, 000000,
672970,99999, 20140430,   74.7,13,   66.5,13, 1015.7, 4, 9999.9, 0,  10.1, 8,   0.0, 4, 999.9, 999.9,   82.4*,  65.5*, 0.00I,999.9, 000000,
672970,99999, 20140501,   74.7,16,   66.2,16, 1017.3, 5, 9999.9, 0,   8.0,13,   0.0, 5, 999.9, 999.9,   80.6*,  64.4 , 0.00I,999.9, 000000,
672970,99999, 20140502,   76.1,20,   68.2,20, 1018.7, 6, 9999.9, 0,  10.4,15,   0.0, 6, 999.9, 999.9,   82.0 ,  67.3 , 0.00I,999.9, 000000,
672970,99999, 20140503,   76.0,22,   69.9,22, 1018.9, 8, 9999.9, 0,  10.5,18,   0.0, 8, 999.9, 999.9,   82.8 ,  69.4 , 0.00I,999.9, 000000,
672970,99999, 20140504,   77.0,21,   71.3,21, 1017.9, 4, 9999.9, 0,   8.0,19,   0.0, 4, 999.9, 999.9,   82.4*,  69.8*, 0.00I,999.9, 000000,
672970,99999, 20140505,   77.7,15,   73.4,15, 1017.1, 4, 9999.9, 0,   7.9,13,   0.0, 4, 999.9, 999.9,   84.2*,  69.8 , 0.00I,999.9, 100000,
672970,99999, 20140506,   78.2,19,   73.1,19, 1020.5, 5, 9999.9, 0,   8.0,19,   0.0, 5, 999.9, 999.9,   82.4*,  71.6 , 0.00I,999.9, 000000,
672970,99999, 20140507,   75.0,24,   69.1,24, 1019.1, 8, 9999.9, 0,   8.3,24,   0.0, 8, 999.9, 999.9,   80.6*,  69.8*, 0.04E,999.9, 000000,
672970,99999, 20140508,   74.8,17,   69.2,17, 1017.7, 5, 9999.9, 0,   7.9,15,   0.0, 5, 999.9, 999.9,   80.6*,  68.0*, 0.00I,999.9, 000000,
672970,99999, 20140509,   75.4,13,   70.4,13, 1015.6, 4, 9999.9, 0,  11.4, 9,   0.0, 4, 999.9, 999.9,   82.8*,  68.9 , 0.00I,999.9, 000000,
672970,99999, 20140510,   77.3,15,   71.1,15, 1013.4, 5, 9999.9, 0,  12.1, 9,   0.0, 5, 999.9, 999.9,   84.6 ,  68.0 , 0.00I,999.9, 000000,
672970,99999, 20140511,   76.7,17,   68.1,17, 1013.3, 6, 9999.9, 0,  14.0, 8,   0.0, 6, 999.9, 999.9,   85.6 ,  67.3 , 0.00I,999.9, 000000,
672970,99999, 20140512,   75.5,23,   69.8,23, 1014.3, 8, 9999.9, 0,   9.8,13,   0.0, 8, 999.9, 999.9,   86.9 ,  67.1 , 0.00I,999.9, 000000,
672970,99999, 20140513,   76.0,20,   69.7,20, 1016.4, 6, 9999.9, 0,   8.8,13,   0.0, 6, 999.9, 999.9,   82.4*,  66.2*, 0.00I,999.9, 000000,
672970,99999, 20140514,   74.3,17,   65.6,17, 1018.9, 7, 9999.9, 0,   9.7,15,   0.0, 7, 999.9, 999.9,   84.6*,  69.1*, 0.12E,999.9, 000000,
672970,99999, 20140515,   72.7,18,   63.4,18, 1016.2, 6, 9999.9, 0,   9.8,14,   0.0, 6, 999.9, 999.9,   80.6 ,  64.4 , 0.00I,999.9, 000000,
672970,99999, 20140516,   73.8,20,   65.6,20, 1014.0, 6, 9999.9, 0,  14.0, 8,   0.0, 6, 999.9, 999.9,   84.2*,  62.6 , 0.00I,999.9, 000000,
672970,99999, 20140517,   75.8,23,   68.2,23, 1015.7, 8, 9999.9, 0,  10.2,14,   0.0, 8, 999.9, 999.9,   82.8 ,  65.3 , 0.00I,999.9, 000000,
672970,99999, 20140518,   74.8,20,   67.6,20, 1021.4, 6, 9999.9, 0,   7.5,20,   0.0, 6, 999.9, 999.9,   79.2 ,  69.8 , 0.00I,999.9, 000000,
672970,99999, 20140519,   73.2,21,   66.4,21, 1021.5, 8, 9999.9, 0,   7.8,21,   0.0, 8, 999.9, 999.9,   77.4*,  70.7 , 0.01A,999.9, 000000,
672970,99999, 20140520,   74.2,18,   68.6,18, 1018.0, 7, 9999.9, 0,   8.9,16,   0.0, 7, 999.9, 999.9,   81.3*,  68.9 , 0.28E,999.9, 000000,
672970,99999, 20140521,   74.2,19,   68.3,19, 1016.5, 8, 9999.9, 0,  11.9,11,   0.0, 8, 999.9, 999.9,   82.4 ,  65.3 , 0.00I,999.9, 000000,
672970,99999, 20140522,   76.7,14,   69.9,14, 9999.9, 0, 9999.9, 0,   8.0,14, 999.9, 0, 999.9, 999.9,   80.6*,  68.7 , 0.00I,999.9, 000000,
672970,99999, 20140523,   73.8,20,   67.2,20, 1022.4, 6, 9999.9, 0,   7.7,20,   0.0, 6, 999.9, 999.9,   78.8*,  68.0 , 2.36G,999.9, 010000,
672970,99999, 20140524,   74.5,19,   68.4,19, 1021.3, 7, 9999.9, 0,   8.8,19,   0.0, 7, 999.9, 999.9,   79.9 ,  68.7 , 0.00G,999.9, 000000,
