date,district,precipitation,year,month,day,week,lag_30,precipitation_risk,temp_max,temp_mean,temp_min,humidity_max,humidity_mean,humidity_min,cloud_cover,temperature_risk,malaria_risk
2016-11-05,MATOLA,1.53848302364349,2016,11,5,45,55.0774164199829,FALSE,32,28,24,89,72,51,4,0.5,0.25
2016-11-06,MATOLA,12.769627571106,2016,11,6,46,67.8470439910889,FALSE,30,27,23,89,76,58,3,1,0.5
2016-11-07,MATOLA,6.38481378555298,2016,11,7,46,74.2318577766419,FALSE,25,23,21,94,91,85,5,0.5,0.25
2016-11-08,MATOLA,6.38481378555298,2016,11,8,46,80.6166715621949,TRUE,34,29,23,95,78,42,5,0.5,0.75
2016-11-09,MATOLA,12.769627571106,2016,11,9,46,93.3862991333009,TRUE,29,26,23,94,79,65,6,1,1
2016-11-10,MATOLA,12.769627571106,2016,11,10,46,106.155926704407,TRUE,28,24,22,94,80,59,6,0.5,0.75
2016-11-11,MATOLA,15.7914113998413,2016,11,11,46,121.947338104248,TRUE,24,22,19,94,89,76,4,0.5,0.75
2016-11-12,MATOLA,5.26380395889282,2016,11,12,46,127.211142063141,TRUE,34,27,21,94,72,39,3,0.5,0.75
2016-11-13,MATOLA,5.26380395889282,2016,11,13,47,132.474946022034,TRUE,25,23,21,88,76,58,6,0.5,0.75
2016-11-14,MATOLA,5.26380395889282,2016,11,14,47,137.738749980927,TRUE,22,20,18,100,86,68,6,0,0.5
2016-11-15,MATOLA,0,2016,11,15,47,137.738749980927,TRUE,25,21,18,100,85,54,7,0,0.5
2016-11-16,MATOLA,0,2016,11,16,47,135.25487446785,TRUE,29,23,18,100,76,45,5,0,0.5
2016-11-17,MATOLA,0,2016,11,17,47,135.25487446785,TRUE,37,29,20,88,59,24,2,0.5,0.75
2016-11-18,MATOLA,0,2016,11,18,47,135.25487446785,TRUE,25,23,21,78,62,41,7,0.5,0.75
2016-11-19,MATOLA,5.19885778427124,2016,11,19,47,135.485981225968,TRUE,21,20,19,94,81,65,4,0.5,0.75
2016-11-20,MATOLA,5.19885778427124,2016,11,20,48,130.749336957932,TRUE,26,22,19,94,77,50,5,0.5,0.75
2016-11-21,MATOLA,1.39046549797058,2016,11,21,48,123.873340129852,TRUE,32,26,18,89,64,30,3,0,0.5
2016-11-22,MATOLA,0,2016,11,22,48,123.873340129852,TRUE,32,27,23,88,68,43,4,0.5,0.75
2016-11-23,MATOLA,0,2016,11,23,48,117.673492908478,TRUE,29,27,24,94,80,58,5,1,1
2016-11-24,MATOLA,1.39046549797058,2016,11,24,48,112.864111185074,TRUE,34,29,23,89,68,39,4,0.5,0.75
2016-11-25,MATOLA,4.17139625549316,2016,11,25,48,117.035507440567,TRUE,27,24,21,94,71,51,7,0.5,0.75
2016-11-26,MATOLA,9.34701156616211,2016,11,26,48,126.382519006729,TRUE,26,23,20,94,77,50,5,0.5,0.75
2016-11-27,MATOLA,0,2016,11,27,49,126.382519006729,TRUE,27,24,21,83,64,44,2,0.5,0.75
2016-11-28,MATOLA,0,2016,11,28,49,126.382519006729,TRUE,33,26,19,88,69,40,1,0.5,0.75
2016-11-29,MATOLA,0,2016,11,29,49,118.589286088944,TRUE,29,26,23,94,78,58,4,1,1
2016-11-30,MATOLA,3.11567044258118,2016,11,30,49,121.704956531525,TRUE,31,27,22,94,80,42,5,0.5,0.75
2016-12-01,MATOLA,8.06859970092773,2016,12,1,49,129.773556232453,TRUE,32,27,21,94,79,52,4,0.5,0.75
2016-12-02,MATOLA,0,2016,12,2,49,126.696590185166,TRUE,27,23,19,88,67,50,4,0.5,0.75
2016-12-03,MATOLA,0,2016,12,3,49,125.158107161522,TRUE,29,25,21,88,68,45,4,0.5,0.75
2016-12-04,MATOLA,4.03429985046387,2016,12,4,50,129.192407011986,TRUE,37,29,21,78,64,37,4,0.5,0.75
2016-12-05,MATOLA,0,2016,12,5,50,126.115440964699,TRUE,31,27,23,83,67,50,6,1,1
2016-12-06,MATOLA,0,2016,12,6,50,124.576957941055,TRUE,31,26,21,88,69,42,3,0.5,0.75
2016-12-07,MATOLA,0,2016,12,7,50,111.807330369949,TRUE,32,26,20,88,66,39,2,0.5,0.75
2016-12-08,MATOLA,3.05890369415283,2016,12,8,50,108.481420278549,TRUE,34,29,24,89,67,38,3,0.5,0.75
2016-12-09,MATOLA,12.2356147766113,2016,12,9,50,114.332221269608,TRUE,42,33,24,89,62,15,3,0,0.5
2016-12-10,MATOLA,0,2016,12,10,50,101.562593698502,TRUE,30,27,23,89,72,56,6,1,1
2016-12-11,MATOLA,4.17023944854736,2016,12,11,51,92.9632055759429,TRUE,27,24,22,90,84,70,7,0.5,0.75
2016-12-12,MATOLA,0,2016,12,12,51,77.1717941761016,FALSE,28,24,21,100,78,55,5,0.5,0.25
2016-12-13,MATOLA,4.17023944854736,2016,12,13,51,76.0782296657562,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-14,MATOLA,0,2016,12,14,51,70.8144257068634,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-15,MATOLA,8.34047889709473,2016,12,15,51,73.8911006450653,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,MATOLA,7.30997753143311,2016,12,16,51,81.2010781764984,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-17,MATOLA,0,2016,12,17,51,81.2010781764984,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-18,MATOLA,0,2016,12,18,52,81.2010781764984,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-19,MATOLA,0,2016,12,19,52,81.2010781764984,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-20,MATOLA,0,2016,12,20,52,76.0022203922271,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-21,MATOLA,6.86017465591431,2016,12,21,52,77.6635372638702,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-22,MATOLA,3.43008732795715,2016,12,22,52,79.7031590938568,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-23,MATOLA,0,2016,12,23,52,79.7031590938568,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-24,MATOLA,10.29026222229,2016,12,24,52,89.9934213161468,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-25,MATOLA,6.86017465591431,2016,12,25,53,95.4631304740905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-26,MATOLA,0,2016,12,26,53,91.2917342185974,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-27,MATOLA,0,2016,12,27,53,81.9447226524352,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-28,MATOLA,30.2101764678955,2016,12,28,53,112.154899120331,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-29,MATOLA,10.0700588226318,2016,12,29,53,122.224957942963,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-30,MATOLA,0,2016,12,30,53,122.224957942963,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-31,MATOLA,0,2016,12,31,53,119.109287500381,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-01,MATUTUINE,15.3581714630127,2010,1,1,1,NA,NA,34,30,26,94,66,52,2,0.5,NA
2010-01-02,MATUTUINE,7.67908573150635,2010,1,2,1,NA,NA,31,27,24,89,72,55,5,1,NA
2010-01-03,MATUTUINE,15.3581714630127,2010,1,3,2,NA,NA,32,28,24,94,79,55,6,0.5,NA
2010-01-04,MATUTUINE,0,2010,1,4,2,NA,NA,31,26,21,100,84,58,6,0.5,NA
2010-01-05,MATUTUINE,0,2010,1,5,2,NA,NA,25,23,21,100,82,65,6,0.5,NA
2010-01-06,MATUTUINE,0,2010,1,6,2,NA,NA,28,24,20,83,69,54,3,0.5,NA
2010-01-07,MATUTUINE,0,2010,1,7,2,NA,NA,33,27,21,94,67,46,2,0.5,NA
2010-01-08,MATUTUINE,0,2010,1,8,2,NA,NA,32,27,22,94,69,43,3,0.5,NA
2010-01-09,MATUTUINE,0,2010,1,9,2,NA,NA,30,27,23,94,61,43,3,1,NA
2010-01-10,MATUTUINE,0,2010,1,10,3,NA,NA,30,26,21,88,61,43,3,0.5,NA
2010-01-11,MATUTUINE,0,2010,1,11,3,NA,NA,31,27,24,78,58,43,2,1,NA
2010-01-12,MATUTUINE,0,2010,1,12,3,NA,NA,31,26,22,83,62,46,2,0.5,NA
2010-01-13,MATUTUINE,0,2010,1,13,3,NA,NA,29,27,25,83,69,58,6,1,NA
2010-01-14,MATUTUINE,0,2010,1,14,3,NA,NA,31,27,23,94,67,43,2,1,NA
2010-01-15,MATUTUINE,3.93739008903503,2010,1,15,3,NA,NA,32,26,20,88,70,49,2,0.5,NA
2010-01-16,MATUTUINE,0,2010,1,16,3,NA,NA,30,27,23,100,81,58,6,1,NA
2010-01-17,MATUTUINE,0,2010,1,17,4,NA,NA,30,27,23,83,65,48,5,1,NA
2010-01-18,MATUTUINE,0,2010,1,18,4,NA,NA,30,28,25,74,63,51,5,1,NA
2010-01-19,MATUTUINE,16.0759410858154,2010,1,19,4,NA,NA,38,31,24,78,66,39,4,0.5,NA
2010-01-20,MATUTUINE,0,2010,1,20,4,NA,NA,29,27,25,83,74,65,7,1,NA
2010-01-21,MATUTUINE,0,2010,1,21,4,NA,NA,32,28,24,74,61,49,4,0.5,NA
2010-01-22,MATUTUINE,7.02373266220093,2010,1,22,4,NA,NA,34,29,25,83,69,49,4,0.5,NA
2010-01-23,MATUTUINE,21.0711975097656,2010,1,23,4,NA,NA,33,29,26,78,64,49,3,0.5,NA
2010-01-24,MATUTUINE,14.0474653244019,2010,1,24,5,NA,NA,33,29,26,94,70,49,6,0.5,NA
2010-01-25,MATUTUINE,0,2010,1,25,5,NA,NA,32,28,25,100,78,62,4,0.5,NA
2010-01-26,MATUTUINE,14.1458797454834,2010,1,26,5,NA,NA,32,29,27,94,78,45,3,0.5,NA
2010-01-27,MATUTUINE,42.4376373291016,2010,1,27,5,NA,NA,28,27,25,100,90,79,7,1,NA
2010-01-28,MATUTUINE,0,2010,1,28,5,NA,NA,29,27,24,94,87,79,6,1,NA
2010-01-29,MATUTUINE,0,2010,1,29,5,NA,NA,28,24,22,100,90,70,7,0.5,NA
2010-01-30,MATUTUINE,0,2010,1,30,5,157.134672403336,TRUE,27,24,22,94,79,65,5,0.5,0.75
2010-01-31,MATUTUINE,0,2010,1,31,6,157.134672403336,TRUE,32,26,21,94,75,58,1,0.5,0.75
2010-02-01,MATUTUINE,0,2010,2,1,6,141.776500940323,TRUE,32,27,23,88,77,62,3,0.5,0.75
2010-02-02,MATUTUINE,0,2010,2,2,6,134.097415208817,TRUE,30,28,25,89,71,55,5,1,1
2010-02-03,MATUTUINE,18.1327495574951,2010,2,3,6,136.871993303299,TRUE,32,27,23,94,74,52,4,0.5,0.75
2010-02-04,MATUTUINE,18.1327495574951,2010,2,4,6,155.004742860794,TRUE,32,28,24,100,81,62,4,0.5,0.75
2010-02-05,MATUTUINE,0,2010,2,5,6,155.004742860794,TRUE,30,28,25,89,80,66,3,1,1
2010-02-06,MATUTUINE,4.04273986816406,2010,2,6,6,159.047482728958,TRUE,33,28,24,89,73,46,3,0.5,0.75
2010-02-07,MATUTUINE,0,2010,2,7,7,159.047482728958,TRUE,33,29,25,89,75,52,1,0.5,0.75
2010-02-08,MATUTUINE,0,2010,2,8,7,159.047482728958,TRUE,31,27,24,94,74,55,3,1,1
2010-02-09,MATUTUINE,0,2010,2,9,7,159.047482728958,TRUE,31,27,24,83,70,49,3,1,1
2010-02-10,MATUTUINE,0,2010,2,10,7,159.047482728958,TRUE,32,28,24,83,70,52,2,0.5,0.75
2010-02-11,MATUTUINE,0,2010,2,11,7,159.047482728958,TRUE,32,28,24,89,73,55,3,0.5,0.75
2010-02-12,MATUTUINE,0,2010,2,12,7,159.047482728958,TRUE,34,27,19,100,72,55,2,0.5,0.75
2010-02-13,MATUTUINE,0,2010,2,13,7,159.047482728958,TRUE,36,31,26,94,72,53,1,0.5,0.75
2010-02-14,MATUTUINE,28.8401851654053,2010,2,14,8,187.887667894363,TRUE,32,28,24,94,83,66,4,0.5,0.75
2010-02-15,MATUTUINE,0,2010,2,15,8,183.950277805328,TRUE,33,28,24,94,76,46,3,0.5,0.75
2010-02-16,MATUTUINE,0,2010,2,16,8,183.950277805328,TRUE,35,30,25,83,70,52,4,0.5,0.75
2010-02-17,MATUTUINE,0,2010,2,17,8,183.950277805328,TRUE,33,28,23,100,79,63,4,0.5,0.75
2010-02-18,MATUTUINE,0,2010,2,18,8,183.950277805328,TRUE,27,24,23,100,88,79,5,1,1
2010-02-19,MATUTUINE,0,2010,2,19,8,167.874336719513,TRUE,33,28,24,100,81,55,3,0.5,0.75
2010-02-20,MATUTUINE,0,2010,2,20,8,167.874336719513,TRUE,33,28,24,94,73,52,1,0.5,0.75
2010-02-21,MATUTUINE,0,2010,2,21,9,167.874336719513,TRUE,32,27,23,88,71,52,3,0.5,0.75
2010-02-22,MATUTUINE,0,2010,2,22,9,160.850604057312,TRUE,32,28,24,94,76,55,4,0.5,0.75
2010-02-23,MATUTUINE,0,2010,2,23,9,139.779406547546,TRUE,32,28,25,89,68,46,2,0.5,0.75
2010-02-24,MATUTUINE,0,2010,2,24,9,125.731941223145,TRUE,32,26,19,100,72,55,4,0.5,0.75
2010-02-25,MATUTUINE,0,2010,2,25,9,125.731941223145,TRUE,32,28,25,94,68,43,3,0.5,0.75
2010-02-26,MATUTUINE,0,2010,2,26,9,111.586061477661,TRUE,31,27,23,94,80,66,5,1,1
2010-02-27,MATUTUINE,0,2010,2,27,9,69.1484241485596,FALSE,42,32,23,83,72,30,4,0,0
2010-02-28,MATUTUINE,0,2010,2,28,10,69.1484241485596,FALSE,31,26,22,88,66,46,2,0.5,0.25
2010-03-01,MATUTUINE,0,2010,3,1,10,69.1484241485596,FALSE,30,25,20,100,77,51,5,0.5,0.25
2010-03-02,MATUTUINE,0,2010,3,2,10,69.1484241485596,FALSE,32,27,22,88,73,55,2,0.5,0.25
2010-03-03,MATUTUINE,0,2010,3,3,10,69.1484241485596,FALSE,27,24,23,94,81,61,6,1,0.5
2010-03-04,MATUTUINE,0,2010,3,4,10,69.1484241485596,FALSE,30,26,22,88,70,48,5,0.5,0.25
2010-03-05,MATUTUINE,0,2010,3,5,10,69.1484241485596,FALSE,28,26,24,78,66,54,6,1,0.5
2010-03-06,MATUTUINE,0,2010,3,6,10,51.0156745910645,FALSE,30,26,22,88,67,45,3,0.5,0.25
2010-03-07,MATUTUINE,0,2010,3,7,11,32.8829250335694,FALSE,30,27,23,83,69,55,3,1,0.5
2010-03-08,MATUTUINE,0,2010,3,8,11,32.8829250335694,FALSE,30,26,22,83,66,45,2,0.5,0.25
2010-03-09,MATUTUINE,0,2010,3,9,11,28.8401851654053,FALSE,30,27,23,94,78,66,3,1,0.5
2010-03-10,MATUTUINE,0,2010,3,10,11,28.8401851654053,FALSE,31,27,23,94,74,52,2,1,0.5
2010-03-11,MATUTUINE,0,2010,3,11,11,28.8401851654053,FALSE,32,28,24,94,70,49,1,0.5,0.25
2010-03-12,MATUTUINE,0,2010,3,12,11,28.8401851654053,FALSE,33,28,24,89,72,49,2,0.5,0.25
2010-03-13,MATUTUINE,0,2010,3,13,11,28.8401851654053,FALSE,32,28,25,94,76,55,5,0.5,0.25
2010-03-14,MATUTUINE,0,2010,3,14,12,28.8401851654053,FALSE,28,27,24,100,85,74,4,1,0.5
2010-03-15,MATUTUINE,0,2010,3,15,12,28.8401851654053,FALSE,29,26,22,88,71,58,5,0.5,0.25
2010-03-16,MATUTUINE,10.8960390090942,2010,3,16,12,39.7362241744995,FALSE,31,27,23,88,72,49,3,1,0.5
2010-03-17,MATUTUINE,5.44801950454712,2010,3,17,12,16.3440585136413,FALSE,32,27,23,89,74,52,3,0.5,0.25
2010-03-18,MATUTUINE,0,2010,3,18,12,16.3440585136413,FALSE,36,29,22,83,66,41,4,0.5,0.25
2010-03-19,MATUTUINE,0,2010,3,19,12,16.3440585136413,FALSE,31,26,22,100,78,52,4,0.5,0.25
2010-03-20,MATUTUINE,0,2010,3,20,12,16.3440585136413,FALSE,31,26,22,94,74,58,3,0.5,0.25
2010-03-21,MATUTUINE,0,2010,3,21,13,16.3440585136413,FALSE,30,27,23,88,69,51,4,1,0.5
2010-03-22,MATUTUINE,0,2010,3,22,13,16.3440585136413,FALSE,31,26,22,94,74,49,1,0.5,0.25
2010-03-23,MATUTUINE,0,2010,3,23,13,16.3440585136413,FALSE,32,27,22,100,77,52,2,0.5,0.25
2010-03-24,MATUTUINE,0,2010,3,24,13,16.3440585136413,FALSE,31,27,23,94,74,52,2,1,0.5
2010-03-25,MATUTUINE,0,2010,3,25,13,16.3440585136413,FALSE,37,30,24,94,75,39,3,0.5,0.25
2010-03-26,MATUTUINE,0,2010,3,26,13,16.3440585136413,FALSE,34,30,26,89,74,56,2,0.5,0.25
2010-03-27,MATUTUINE,0,2010,3,27,13,16.3440585136413,FALSE,37,31,25,100,70,42,3,0.5,0.25
2010-03-28,MATUTUINE,0,2010,3,28,14,16.3440585136413,FALSE,28,26,24,84,71,58,7,1,0.5
2010-03-29,MATUTUINE,0,2010,3,29,14,16.3440585136413,FALSE,30,27,24,83,71,58,5,1,0.5
2010-03-30,MATUTUINE,16.2436428070068,2010,3,30,14,32.5877013206481,FALSE,37,30,23,100,75,37,3,0.5,0.25
2010-03-31,MATUTUINE,32.4872856140137,2010,3,31,14,65.0749869346618,FALSE,29,26,23,100,83,70,4,1,0.5
2010-04-01,MATUTUINE,0,2010,4,1,14,65.0749869346618,FALSE,32,27,22,100,84,62,4,0.5,0.25
2010-04-02,MATUTUINE,13.1484270095825,2010,4,2,14,78.2234139442443,FALSE,29,26,22,100,87,66,5,0.5,0.25
2010-04-03,MATUTUINE,26.296854019165,2010,4,3,14,104.520267963409,TRUE,30,27,24,100,84,62,4,1,1
2010-04-04,MATUTUINE,13.1484270095825,2010,4,4,15,117.668694972992,TRUE,32,27,23,94,78,59,4,0.5,0.75
2010-04-05,MATUTUINE,13.1484270095825,2010,4,5,15,130.817121982574,TRUE,26,24,24,94,87,78,6,1,1
2010-04-06,MATUTUINE,0,2010,4,6,15,130.817121982574,TRUE,31,27,24,100,86,66,5,1,1
2010-04-07,MATUTUINE,0,2010,4,7,15,130.817121982574,TRUE,30,28,25,94,81,70,4,1,1
2010-04-08,MATUTUINE,0,2010,4,8,15,130.817121982574,TRUE,30,27,24,94,79,62,4,1,1
2010-04-09,MATUTUINE,0,2010,4,9,15,130.817121982574,TRUE,32,27,23,100,77,59,4,0.5,0.75
2010-04-10,MATUTUINE,8.2790994644165,2010,4,10,15,139.096221446991,TRUE,29,26,22,83,74,62,6,0.5,0.75
2010-04-11,MATUTUINE,0,2010,4,11,16,139.096221446991,TRUE,26,23,20,88,75,54,5,0.5,0.75
2010-04-12,MATUTUINE,0,2010,4,12,16,139.096221446991,TRUE,29,24,21,88,69,45,4,0.5,0.75
2010-04-13,MATUTUINE,0,2010,4,13,16,139.096221446991,TRUE,29,24,21,83,62,37,2,0.5,0.75
2010-04-14,MATUTUINE,0,2010,4,14,16,139.096221446991,TRUE,24,20,19,88,85,73,3,0.5,0.75
2010-04-15,MATUTUINE,0,2010,4,15,16,139.096221446991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-16,MATUTUINE,0,2010,4,16,16,128.200182437897,TRUE,30,28,25,83,71,58,3,1,1
2010-04-17,MATUTUINE,0,2010,4,17,16,122.752162933349,TRUE,30,27,23,89,76,62,2,1,1
2010-04-18,MATUTUINE,0,2010,4,18,17,122.752162933349,TRUE,35,29,23,88,67,44,2,0.5,0.75
2010-04-19,MATUTUINE,0,2010,4,19,17,122.752162933349,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-20,MATUTUINE,25.8678169250488,2010,4,20,17,148.619979858398,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-21,MATUTUINE,7.08344459533691,2010,4,21,17,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-22,MATUTUINE,0,2010,4,22,17,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-23,MATUTUINE,0,2010,4,23,17,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-24,MATUTUINE,0,2010,4,24,17,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-25,MATUTUINE,0,2010,4,25,18,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-26,MATUTUINE,0,2010,4,26,18,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-27,MATUTUINE,0,2010,4,27,18,155.703424453735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-28,MATUTUINE,0,2010,4,28,18,155.703424453735,TRUE,30,29,26,74,57,48,2,1,1
2010-04-29,MATUTUINE,0,2010,4,29,18,155.703424453735,TRUE,29,24,20,100,75,55,2,0.5,0.75
2010-04-30,MATUTUINE,0,2010,4,30,18,139.459781646728,TRUE,28,24,20,88,70,51,3,0.5,0.75
2010-05-01,MATUTUINE,0,2010,5,1,18,106.972496032715,TRUE,28,23,19,100,79,54,2,0.5,0.75
2010-05-02,MATUTUINE,0,2010,5,2,19,106.972496032715,TRUE,28,24,21,94,80,54,4,0.5,0.75
2010-05-03,MATUTUINE,10.296012878418,2010,5,3,19,104.12008190155,TRUE,30,24,19,94,71,48,1,0.5,0.75
2010-05-04,MATUTUINE,0,2010,5,4,19,77.8232278823852,FALSE,32,26,20,83,63,40,2,0.5,0.25
2010-05-05,MATUTUINE,0,2010,5,5,19,64.6748008728027,FALSE,35,28,21,83,55,25,1,0.5,0.25
2010-05-06,MATUTUINE,0,2010,5,6,19,51.5263738632202,FALSE,30,26,22,100,78,55,2,0.5,0.25
2010-05-07,MATUTUINE,0,2010,5,7,19,51.5263738632202,FALSE,35,28,21,100,76,30,2,0.5,0.25
2010-05-08,MATUTUINE,0,2010,5,8,19,51.5263738632202,FALSE,28,24,22,100,79,66,4,0.5,0.25
2010-05-09,MATUTUINE,0,2010,5,9,20,51.5263738632202,FALSE,32,26,21,100,75,49,1,0.5,0.25
2010-05-10,MATUTUINE,0,2010,5,10,20,51.5263738632202,FALSE,36,29,22,78,52,26,2,0.5,0.25
2010-05-11,MATUTUINE,0,2010,5,11,20,43.2472743988037,FALSE,35,28,21,83,60,16,2,0.5,0.25
2010-05-12,MATUTUINE,0,2010,5,12,20,43.2472743988037,FALSE,28,24,21,88,74,58,4,0.5,0.25
2010-05-13,MATUTUINE,0,2010,5,13,20,43.2472743988037,FALSE,28,24,20,100,80,54,4,0.5,0.25
2010-05-14,MATUTUINE,0,2010,5,14,20,43.2472743988037,FALSE,29,24,20,94,77,55,4,0.5,0.25
2010-05-15,MATUTUINE,0,2010,5,15,20,43.2472743988037,FALSE,27,23,20,94,78,61,4,0.5,0.25
2010-05-16,MATUTUINE,0,2010,5,16,21,43.2472743988037,FALSE,27,23,21,100,76,58,4,0.5,0.25
2010-05-17,MATUTUINE,0,2010,5,17,21,43.2472743988037,FALSE,27,23,19,88,71,51,3,0.5,0.25
2010-05-18,MATUTUINE,0,2010,5,18,21,43.2472743988037,FALSE,27,22,17,88,73,48,1,0,0
2010-05-19,MATUTUINE,0,2010,5,19,21,43.2472743988037,FALSE,27,22,17,100,79,57,4,0,0
2010-05-20,MATUTUINE,0,2010,5,20,21,43.2472743988037,FALSE,28,24,20,94,80,58,2,0.5,0.25
2010-05-21,MATUTUINE,0,2010,5,21,21,17.3794574737549,FALSE,28,24,20,94,76,51,2,0.5,0.25
2010-05-22,MATUTUINE,0,2010,5,22,21,10.296012878418,FALSE,26,22,19,100,77,61,3,0.5,0.25
2010-05-23,MATUTUINE,0,2010,5,23,22,10.296012878418,FALSE,26,22,18,88,72,61,4,0,0
2010-05-24,MATUTUINE,0,2010,5,24,22,10.296012878418,FALSE,28,22,17,100,77,48,2,0,0
2010-05-25,MATUTUINE,0,2010,5,25,22,10.296012878418,FALSE,27,21,15,100,76,42,1,0,0
2010-05-26,MATUTUINE,0,2010,5,26,22,10.296012878418,FALSE,29,21,14,100,78,40,1,0,0
2010-05-27,MATUTUINE,0,2010,5,27,22,10.296012878418,FALSE,29,22,15,100,73,37,1,0,0
2010-05-28,MATUTUINE,0,2010,5,28,22,10.296012878418,FALSE,32,24,18,73,50,26,3,0,0
2010-05-29,MATUTUINE,0,2010,5,29,22,10.296012878418,FALSE,25,22,18,69,55,41,5,0,0
2010-05-30,MATUTUINE,0,2010,5,30,23,10.296012878418,FALSE,22,19,16,88,70,57,5,0,0
2010-05-31,MATUTUINE,0,2010,5,31,23,10.296012878418,FALSE,24,20,16,88,72,53,4,0,0
2010-06-01,MATUTUINE,0,2010,6,1,23,10.296012878418,FALSE,26,21,16,88,73,47,3,0,0
2010-06-02,MATUTUINE,0,2010,6,2,23,10.296012878418,FALSE,26,20,15,88,66,36,3,0,0
2010-06-03,MATUTUINE,0,2010,6,3,23,0,FALSE,26,20,15,88,68,44,2,0,0
2010-06-04,MATUTUINE,0,2010,6,4,23,0,FALSE,27,20,13,100,67,34,1,0,0
2010-06-05,MATUTUINE,0,2010,6,5,23,0,FALSE,27,20,14,77,63,48,1,0,0
2010-06-06,MATUTUINE,0,2010,6,6,24,0,FALSE,26,20,15,100,82,54,2,0,0
2010-06-07,MATUTUINE,0,2010,6,7,24,0,FALSE,30,22,15,100,64,31,1,0,0
2010-06-08,MATUTUINE,0,2010,6,8,24,0,FALSE,30,23,16,72,54,33,NA,0,0
2010-06-09,MATUTUINE,3.70922422409058,2010,6,9,24,3.70922422409058,FALSE,27,22,17,88,69,51,3,0,0
2010-06-10,MATUTUINE,0,2010,6,10,24,3.70922422409058,FALSE,25,21,17,83,69,54,3,0,0
2010-06-11,MATUTUINE,0,2010,6,11,24,3.70922422409058,FALSE,25,20,16,100,76,54,2,0,0
2010-06-12,MATUTUINE,0,2010,6,12,24,3.70922422409058,FALSE,28,22,17,100,83,45,2,0,0
2010-06-13,MATUTUINE,0,2010,6,13,25,3.70922422409058,FALSE,33,24,16,94,57,26,1,0,0
2010-06-14,MATUTUINE,0,2010,6,14,25,3.70922422409058,FALSE,28,22,17,100,66,41,1,0,0
2010-06-15,MATUTUINE,0,2010,6,15,25,3.70922422409058,FALSE,29,22,14,64,47,20,2,0,0
2010-06-16,MATUTUINE,0,2010,6,16,25,3.70922422409058,FALSE,22,16,11,68,50,28,1,0,0
2010-06-17,MATUTUINE,0,2010,6,17,25,3.70922422409058,FALSE,23,17,12,67,49,25,1,0,0
2010-06-18,MATUTUINE,0,2010,6,18,25,3.70922422409058,FALSE,23,17,11,82,64,41,4,0,0
2010-06-19,MATUTUINE,0,2010,6,19,25,3.70922422409058,FALSE,25,19,13,94,68,36,3,0,0
2010-06-20,MATUTUINE,0,2010,6,20,26,3.70922422409058,FALSE,25,18,11,88,65,34,1,0,0
2010-06-21,MATUTUINE,0,2010,6,21,26,3.70922422409058,FALSE,26,18,10,88,65,24,1,0,0
2010-06-22,MATUTUINE,0,2010,6,22,26,3.70922422409058,FALSE,26,19,12,94,69,36,NA,0,0
2010-06-23,MATUTUINE,0,2010,6,23,26,3.70922422409058,FALSE,24,18,12,100,78,50,3,0,0
2010-06-24,MATUTUINE,0,2010,6,24,26,3.70922422409058,FALSE,25,19,14,94,73,39,3,0,0
