year,week,district,precipitation
2013,44,MAGUDE,31.0368895530701
2013,44,MANHICA,34.9346032142639
2013,44,MARRACUENE,31.9998083114624
2013,44,MATOLA,36.0437040328979
2013,44,MATUTUINE,41.5410919189453
2013,44,MOAMBA,25.0583038330078
2013,44,NAMAACHA,41.0553455352783
2013,45,BOANE,0
2013,45,MAGUDE,0
2013,45,MANHICA,0
2013,45,MARRACUENE,0
2013,45,MATOLA,0
2013,45,MATUTUINE,0
2013,45,MOAMBA,0
2013,45,NAMAACHA,0
2013,46,BOANE,12.2461040019989
2013,46,MAGUDE,9.96423768997192
2013,46,MANHICA,9.28566884994507
2013,46,MARRACUENE,9.27689623832703
2013,46,MATOLA,8.19748711585999
2013,46,MATUTUINE,20.6691980361938
2013,46,MOAMBA,9.78129410743713
2013,46,NAMAACHA,13.3890862464905
2013,47,BOANE,26.1425952911377
2013,47,MAGUDE,30.6133728027344
2013,47,MANHICA,28.6914076805115
2013,47,MARRACUENE,32.7992887496948
2013,47,MATOLA,26.7659289836884
2013,47,MATUTUINE,32.8859581947327
2013,47,MOAMBA,32.0278291702271
2013,47,NAMAACHA,37.7467594146729
2013,48,BOANE,16.7444133758545
2013,48,MAGUDE,13.9843721389771
2013,48,MANHICA,12.130838394165
2013,48,MARRACUENE,16.6489849090576
2013,48,MATOLA,15.0124998092651
2013,48,MATUTUINE,26.0896348953247
2013,48,MOAMBA,22.604926109314
2013,48,NAMAACHA,22.2084021568298
2013,49,BOANE,24.6082363128662
2013,49,MAGUDE,22.1763896942139
2013,49,MANHICA,22.9260876178741
2013,49,MARRACUENE,25.1302075386047
2013,49,MATOLA,20.9528772830963
2013,49,MATUTUINE,28.3227920532227
2013,49,MOAMBA,24.6539354324341
2013,49,NAMAACHA,25.3087482452393
2013,50,BOANE,35.7293243408203
2013,50,MAGUDE,19.7233076095581
2013,50,MANHICA,29.2406330108643
2013,50,MARRACUENE,32.3234796524048
2013,50,MATOLA,23.2962129116058
2013,50,MATUTUINE,38.5339260101318
2013,50,MOAMBA,26.4699573516846
2013,50,NAMAACHA,49.5887930393219
2013,51,BOANE,13.9935903549194
2013,51,MAGUDE,14.1950097084045
2013,51,MANHICA,0
2013,51,MARRACUENE,0
2013,51,MATOLA,7.98458194732666
2013,51,MATUTUINE,12.1593089103699
2013,51,MOAMBA,7.56775045394897
2013,51,NAMAACHA,5.00475025177002
2013,52,BOANE,22.252857208252
2013,52,MAGUDE,0
2013,52,MANHICA,8.01883792877197
2013,52,MARRACUENE,9.95465278625488
2013,52,MATOLA,14.5602951049805
2013,52,MATUTUINE,26.4377365112305
2013,52,MOAMBA,8.59821224212646
2013,52,NAMAACHA,0
2013,53,BOANE,11.126428604126
2013,53,MAGUDE,28.9904251098633
2013,53,MANHICA,24.0565147399902
2013,53,MARRACUENE,19.9093055725098
2013,53,MATOLA,14.5602951049805
2013,53,MATUTUINE,13.2188682556152
2013,53,MOAMBA,17.1964244842529
2013,53,NAMAACHA,30.0631923675537
2014,1,BOANE,0
2014,1,MAGUDE,0
2014,1,MANHICA,0
2014,1,MARRACUENE,0
2014,1,MATOLA,0
2014,1,MATUTUINE,0
2014,1,MOAMBA,0
2014,1,NAMAACHA,0
2014,2,BOANE,15.1726989746094
2014,2,MAGUDE,23.0817000865936
2014,2,MANHICA,24.9784870147705
2014,2,MARRACUENE,0
2014,2,MATOLA,19.0709781646729
2014,2,MATUTUINE,24.0826187133789
2014,2,MOAMBA,13.5971717834473
2014,2,NAMAACHA,13.7729644775391
2014,3,BOANE,5.93239784240723
2014,3,MAGUDE,0
2014,3,MANHICA,0
2014,3,MARRACUENE,11.1071014404297
2014,3,MATOLA,7.64416122436523
2014,3,MATUTUINE,6.95723438262939
2014,3,MOAMBA,7.80157279968262
2014,3,NAMAACHA,8.78628063201904
2014,4,BOANE,7.91629815101624
2014,4,MAGUDE,13.9529333114624
2014,4,MANHICA,14.0228834152222
2014,4,MARRACUENE,13.6451663970947
2014,4,MATOLA,6.23959922790527
2014,4,MATUTUINE,11.9722328186035
2014,4,MOAMBA,4.66220045089722
2014,4,NAMAACHA,9.71292448043823
2014,5,BOANE,24.8305377960205
2014,5,MAGUDE,30.2052583694458
2014,5,MANHICA,52.3438053131104
2014,5,MARRACUENE,69.0992069244385
2014,5,MATOLA,52.1088457107544
2014,5,MATUTUINE,30.0130729675293
2014,5,MOAMBA,37.321626663208
2014,5,NAMAACHA,27.8788776397705
2014,6,BOANE,50.5221633911133
2014,6,MAGUDE,3.63955163955688
2014,6,MANHICA,0
2014,6,MARRACUENE,17.2097644805908
2014,6,MATOLA,24.7279491424561
2014,6,MATUTUINE,27.857105255127
2014,6,MOAMBA,16.6200065612793
2014,6,NAMAACHA,67.9259872436523
2014,7,BOANE,0
2014,7,MAGUDE,21.4809064865112
2014,7,MANHICA,32.9046363830566
2014,7,MARRACUENE,0
2014,7,MATOLA,0
2014,7,MATUTUINE,0
2014,7,MOAMBA,19.4252948760986
2014,7,NAMAACHA,0
2014,8,BOANE,0
2014,8,MAGUDE,4.03168535232544
2014,8,MANHICA,0
2014,8,MARRACUENE,0
2014,8,MATOLA,0
2014,8,MATUTUINE,0
2014,8,MOAMBA,0
2014,8,NAMAACHA,0
2014,9,BOANE,0
2014,9,MAGUDE,0
2014,9,MANHICA,26.4467430114746
2014,9,MARRACUENE,52.2490081787109
2014,9,MATOLA,33.2185287475586
2014,9,MATUTUINE,25.8203887939453
2014,9,MOAMBA,0
2014,9,NAMAACHA,0
2014,10,BOANE,27.9589138031006
2014,10,MAGUDE,58.2902011871338
2014,10,MANHICA,67.7018337249756
2014,10,MARRACUENE,51.70636510849
2014,10,MATOLA,40.2719736099243
2014,10,MATUTUINE,64.1258516311646
2014,10,MOAMBA,42.9845690727234
2014,10,NAMAACHA,49.6133556365967
2014,11,BOANE,19.2245564460754
2014,11,MAGUDE,50.0616617202759
2014,11,MANHICA,52.5358905792236
2014,11,MARRACUENE,41.9496116638184
2014,11,MATOLA,29.0413613319397
2014,11,MATUTUINE,31.9149303436279
2014,11,MOAMBA,27.833890914917
2014,11,NAMAACHA,41.4115662574768
2014,12,BOANE,9.74894237518311
2014,12,MAGUDE,12.4999189376831
2014,12,MANHICA,11.9898824691772
2014,12,MARRACUENE,7.08804941177368
2014,12,MATOLA,10.9036602973938
2014,12,MATUTUINE,15.7732486724854
2014,12,MOAMBA,0
2014,12,NAMAACHA,8.21658039093018
2014,13,BOANE,0
2014,13,MAGUDE,0
2014,13,MANHICA,0
2014,13,MARRACUENE,0
2014,13,MATOLA,0
2014,13,MATUTUINE,0
2014,13,MOAMBA,0
2014,13,NAMAACHA,0
2014,14,BOANE,8.09191513061523
2014,14,MAGUDE,0
2014,14,MANHICA,7.39054012298584
2014,14,MARRACUENE,1.63968276977539
2014,14,MATOLA,0
2014,14,MATUTUINE,0
2014,14,MOAMBA,2.94855523109436
2014,14,NAMAACHA,4.42181539535522
2014,15,BOANE,0
2014,15,MAGUDE,15.9868636131287
2014,15,MANHICA,21.3782777786255
2014,15,MARRACUENE,16.2853412628174
2014,15,MATOLA,8.67177391052246
2014,15,MATUTUINE,0
2014,15,MOAMBA,8.31759166717529
2014,15,NAMAACHA,0
2014,16,BOANE,0
2014,16,MAGUDE,0
2014,16,MANHICA,4.43593883514404
2014,16,MARRACUENE,8.88930606842041
2014,16,MATOLA,5.8357949256897
2014,16,MATUTUINE,4.2169361114502
2014,16,MOAMBA,5.61647844314575
2014,16,NAMAACHA,9.54876565933228
2014,17,BOANE,0
2014,17,MAGUDE,4.78184366226196
2014,17,MANHICA,7.20743703842163
2014,17,MARRACUENE,8.63653564453125
2014,17,MATOLA,5.86359834671021
2014,17,MATUTUINE,6.22216653823853
2014,17,MOAMBA,4.00764274597168
2014,17,NAMAACHA,5.01475095748901
2014,18,BOANE,0
2014,18,MAGUDE,0
2014,18,MANHICA,0
2014,18,MARRACUENE,0
2014,18,MATOLA,0
2014,18,MATUTUINE,4.92483615875244
2014,18,MOAMBA,0
2014,18,NAMAACHA,0
2014,19,BOANE,2.37598514556885
2014,19,MAGUDE,0
2014,19,MANHICA,0
2014,19,MARRACUENE,3.08963489532471
2014,19,MATOLA,3.08414125442505
2014,19,MATUTUINE,4.18077230453491
2014,19,MOAMBA,0
2014,19,NAMAACHA,0
2014,20,BOANE,0
2014,20,MAGUDE,0
2014,20,MANHICA,3.39883255958557
2014,20,MARRACUENE,0
2014,20,MATOLA,0
2014,20,MATUTUINE,0
2014,20,MOAMBA,0
2014,20,NAMAACHA,3.61138463020325
2014,21,BOANE,0
2014,21,MAGUDE,0
2014,21,MANHICA,0
2014,21,MARRACUENE,0
2014,21,MATOLA,0
2014,21,MATUTUINE,0
2014,21,MOAMBA,0
2014,21,NAMAACHA,0
2014,22,BOANE,2.8412458896637
2014,22,MAGUDE,0
2014,22,MANHICA,5.13341856002808
2014,22,MARRACUENE,3.6337902545929
2014,22,MATOLA,3.35574626922607
2014,22,MATUTUINE,4.53085470199585
2014,22,MOAMBA,0
2014,22,NAMAACHA,3.70533061027527
2014,23,BOANE,3.63932061195374
2014,23,MAGUDE,0
2014,23,MANHICA,0
2014,23,MARRACUENE,2.83705997467041
2014,23,MATOLA,3.61157560348511
2014,23,MATUTUINE,4.54925966262817
2014,23,MOAMBA,3.83681797981262
2014,23,NAMAACHA,4.17115116119385
2014,24,BOANE,3.21733617782593
2014,24,MAGUDE,5.01262140274048
2014,24,MANHICA,0
2014,24,MARRACUENE,0
2014,24,MATOLA,0
2014,24,MATUTUINE,4.2020001411438
2014,24,MOAMBA,0
2014,24,NAMAACHA,0
2014,25,BOANE,0
2014,25,MAGUDE,5.41738986968994
2014,25,MANHICA,0
2014,25,MARRACUENE,3.00617718696594
2014,25,MATOLA,2.84773731231689
2014,25,MATUTUINE,0
2014,25,MOAMBA,3.54704117774963
2014,25,NAMAACHA,3.72694134712219
2014,26,BOANE,0
2014,26,MAGUDE,0
2014,26,MANHICA,0
2014,26,MARRACUENE,0
2014,26,MATOLA,0
2014,26,MATUTUINE,0
2014,26,MOAMBA,0
2014,26,NAMAACHA,0
2014,27,BOANE,0
2014,27,MAGUDE,0
2014,27,MANHICA,0
2014,27,MARRACUENE,0
2014,27,MATOLA,0
2014,27,MATUTUINE,5.43551445007324
2014,27,MOAMBA,0
2014,27,NAMAACHA,3.68689155578613
2014,28,BOANE,0
2014,28,MAGUDE,0
2014,28,MANHICA,0
2014,28,MARRACUENE,0
2014,28,MATOLA,0
2014,28,MATUTUINE,0
2014,28,MOAMBA,0
2014,28,NAMAACHA,0
2014,29,BOANE,0
2014,29,MAGUDE,0
2014,29,MANHICA,0
2014,29,MARRACUENE,0
2014,29,MATOLA,0
2014,29,MATUTUINE,4.61082410812378
2014,29,MOAMBA,0
2014,29,NAMAACHA,0
2014,30,BOANE,2.87340569496155
2014,30,MAGUDE,4.78841161727905
2014,30,MANHICA,4.78194904327393
2014,30,MARRACUENE,3.62003302574158
2014,30,MATOLA,3.5095636844635
2014,30,MATUTUINE,0
2014,30,MOAMBA,0
2014,30,NAMAACHA,4.05057001113892
2014,31,BOANE,2.75785994529724
2014,31,MAGUDE,5.32986640930176
2014,31,MANHICA,6.22158622741699
2014,31,MARRACUENE,4.89139604568481
2014,31,MATOLA,9.91515588760376
2014,31,MATUTUINE,0
2014,31,MOAMBA,0
2014,31,NAMAACHA,3.4302716255188
2014,32,BOANE,0
2014,32,MAGUDE,0
2014,32,MANHICA,0
2014,32,MARRACUENE,5.75926494598389
2014,32,MATOLA,0
2014,32,MATUTUINE,0
2014,32,MOAMBA,0
2014,32,NAMAACHA,0
2014,33,BOANE,3.83633852005005
2014,33,MAGUDE,3.96958351135254
2014,33,MANHICA,4.95284175872803
2014,33,MARRACUENE,7.58078289031982
2014,33,MATOLA,0
2014,33,MATUTUINE,11.2098469734192
2014,33,MOAMBA,0
2014,33,NAMAACHA,0
2014,34,BOANE,0
2014,34,MAGUDE,0
2014,34,MANHICA,0
2014,34,MARRACUENE,0
2014,34,MATOLA,0
2014,34,MATUTUINE,0
2014,34,MOAMBA,0
2014,34,NAMAACHA,0
2014,35,BOANE,5.57166624069214
2014,35,MAGUDE,0
2014,35,MANHICA,0
2014,35,MARRACUENE,5.63888311386108
2014,35,MATOLA,6.15223455429077
2014,35,MATUTUINE,6.3843355178833
2014,35,MOAMBA,0
2014,35,NAMAACHA,5.55562448501587
2014,36,BOANE,0
2014,36,MAGUDE,4.16808652877808
2014,36,MANHICA,7.50668573379517
2014,36,MARRACUENE,0
2014,36,MATOLA,0
2014,36,MATUTUINE,0
2014,36,MOAMBA,0
2014,36,NAMAACHA,0
2014,37,BOANE,0
2014,37,MAGUDE,4.22694635391235
2014,37,MANHICA,6.64925527572632
2014,37,MARRACUENE,0
2014,37,MATOLA,0
2014,37,MATUTUINE,0
2014,37,MOAMBA,0
2014,37,NAMAACHA,0
2014,38,BOANE,11.8554077148438
2014,38,MAGUDE,0
2014,38,MANHICA,8.38934326171875
2014,38,MARRACUENE,11.4480364322662
2014,38,MATOLA,16.0634331703186
2014,38,MATUTUINE,16.3701019287109
2014,38,MOAMBA,10.3524420261383
2014,38,NAMAACHA,17.1102485656738
2014,39,BOANE,0
2014,39,MAGUDE,4.08341550827026
2014,39,MANHICA,6.30074834823608
2014,39,MARRACUENE,2.99803495407104
2014,39,MATOLA,0
2014,39,MATUTUINE,7.09880542755127
2014,39,MOAMBA,0
2014,39,NAMAACHA,0
2014,40,BOANE,0
2014,40,MAGUDE,0
2014,40,MANHICA,0
2014,40,MARRACUENE,0
2014,40,MATOLA,0
2014,40,MATUTUINE,0
2014,40,MOAMBA,0
2014,40,NAMAACHA,0
2014,41,BOANE,5.46847867965698
2014,41,MAGUDE,4.95857334136963
2014,41,MANHICA,9.84538078308105
2014,41,MARRACUENE,4.89251852035522
2014,41,MATOLA,4.80271291732788
2014,41,MATUTUINE,0
2014,41,MOAMBA,3.15954327583313
2014,41,NAMAACHA,0
2014,42,BOANE,27.0884137153625
2014,42,MAGUDE,30.9417037963867
2014,42,MANHICA,46.8669910430908
2014,42,MARRACUENE,38.2002959251404
2014,42,MATOLA,28.9917545318604
2014,42,MATUTUINE,35.9005813598633
2014,42,MOAMBA,27.0400674343109
2014,42,NAMAACHA,35.5515060424805
2014,43,BOANE,0
2014,43,MAGUDE,0
2014,43,MANHICA,0
2014,43,MARRACUENE,0
2014,43,MATOLA,0
2014,43,MATUTUINE,0
2014,43,MOAMBA,0
2014,43,NAMAACHA,0
2014,44,BOANE,0
2014,44,MAGUDE,0
2014,44,MANHICA,0
2014,44,MARRACUENE,0
2014,44,MATOLA,0
2014,44,MATUTUINE,0
2014,44,MOAMBA,0
2014,44,NAMAACHA,0
2014,45,BOANE,0
2014,45,MAGUDE,3.89451456069946
2014,45,MANHICA,0
2014,45,MARRACUENE,0
2014,45,MATOLA,2.1074161529541
2014,45,MATUTUINE,0
2014,45,MOAMBA,2.34102344512939
2014,45,NAMAACHA,0
2014,46,BOANE,23.8556470870972
2014,46,MAGUDE,26.7228622436523
2014,46,MANHICA,28.2813987731934
2014,46,MARRACUENE,30.9962377548218
2014,46,MATOLA,23.1889791488647
2014,46,MATUTUINE,28.7966332435608
2014,46,MOAMBA,28.8385472297668
2014,46,NAMAACHA,30.8078117370605
2014,47,BOANE,2.38948154449463
2014,47,MAGUDE,3.59058952331543
2014,47,MANHICA,9.07838249206543
2014,47,MARRACUENE,3.56368136405945
2014,47,MATOLA,0
2014,47,MATUTUINE,3.24088025093079
2014,47,MOAMBA,9.28683400154114
2014,47,NAMAACHA,4.00267124176025
2014,48,BOANE,14.4002623558044
2014,48,MAGUDE,19.7118601799011
2014,48,MANHICA,12.6340684890747
2014,48,MARRACUENE,7.18292617797852
2014,48,MATOLA,9.6506519317627
2014,48,MATUTUINE,20.3713204860687
2014,48,MOAMBA,9.69693851470947
2014,48,NAMAACHA,26.2354364395142
2014,49,BOANE,14.7721385955811
2014,49,MAGUDE,4.59663152694702
2014,49,MANHICA,6.09148693084717
2014,49,MARRACUENE,5.86016035079956
2014,49,MATOLA,13.7840180397034
2014,49,MATUTUINE,18.1054172515869
2014,49,MOAMBA,10.5920205116272
2014,49,NAMAACHA,27.1748552322388
2014,50,BOANE,33.149112701416
2014,50,MAGUDE,18.700553894043
2014,50,MANHICA,49.9665784835815
2014,50,MARRACUENE,35.9414367675781
2014,50,MATOLA,26.3851776123047
2014,50,MATUTUINE,12.8371739387512
2014,50,MOAMBA,46.6499333381653
2014,50,NAMAACHA,16.3406143188477
2014,51,BOANE,7.35078859329224
2014,51,MAGUDE,51.6943807601929
2014,51,MANHICA,29.5563888549805
2014,51,MARRACUENE,16.986499786377
2014,51,MATOLA,8.99686050415039
2014,51,MATUTUINE,16.4265146255493
2014,51,MOAMBA,17.2842998504639
2014,51,NAMAACHA,29.9146404266357
2014,52,BOANE,38.429069519043
2014,52,MAGUDE,23.9829730987549
2014,52,MANHICA,17.7748279571533
2014,52,MARRACUENE,10.793417930603
2014,52,MATOLA,26.2260656356812
2014,52,MATUTUINE,17.7284412384033
2014,52,MOAMBA,18.0136623382568
2014,52,NAMAACHA,30.2409334182739
2014,53,BOANE,31.3190841674805
2014,53,MAGUDE,47.9659466743469
2014,53,MANHICA,53.32448387146
2014,53,MARRACUENE,60.2731132507324
2014,53,MATOLA,30.2270336151123
2014,53,MATUTUINE,26.6220045089722
2014,53,MOAMBA,54.0409870147705
2014,53,NAMAACHA,38.2102222442627
2015,1,BOANE,0
2015,1,MAGUDE,12.7183094024658
2015,1,MANHICA,0
2015,1,MARRACUENE,2.69076228141785
2015,1,MATOLA,0
2015,1,MATUTUINE,9.10153579711914
2015,1,MOAMBA,0
2015,1,NAMAACHA,0
2015,2,BOANE,0
2015,2,MAGUDE,0
2015,2,MANHICA,0
2015,2,MARRACUENE,0
2015,2,MATOLA,0
2015,2,MATUTUINE,0
2015,2,MOAMBA,0
2015,2,NAMAACHA,0
2015,3,BOANE,0
2015,3,MAGUDE,14.8067350387573
2015,3,MANHICA,8.24235820770264
2015,3,MARRACUENE,15.9640340805054
2015,3,MATOLA,34.096378326416
2015,3,MATUTUINE,33.4048385620117
2015,3,MOAMBA,37.6119537353516
2015,3,NAMAACHA,38.7800750732422
2015,4,BOANE,0
2015,4,MAGUDE,2.78114223480225
2015,4,MANHICA,0
2015,4,MARRACUENE,0
2015,4,MATOLA,0
2015,4,MATUTUINE,0
2015,4,MOAMBA,0
2015,4,NAMAACHA,0
2015,5,BOANE,49.2871589660645
2015,5,MAGUDE,5.97857308387756
2015,5,MANHICA,19.2535796165466
2015,5,MARRACUENE,42.6238327026367
2015,5,MATOLA,52.0432548522949
2015,5,MATUTUINE,30.0491962432861
2015,5,MOAMBA,29.1485042572021
2015,5,NAMAACHA,59.3978176116943
2015,6,BOANE,79.2132339477539
2015,6,MAGUDE,55.2463250160217
2015,6,MANHICA,103.803153991699
2015,6,MARRACUENE,119.442024230957
2015,6,MATOLA,104.581161499023
2015,6,MATUTUINE,69.2854766845703
2015,6,MOAMBA,68.4428215026855
2015,6,NAMAACHA,133.084503173828
2015,7,BOANE,24.0039386749268
2015,7,MAGUDE,12.3843774795532
2015,7,MANHICA,24.7637367248535
2015,7,MARRACUENE,21.2978572845459
2015,7,MATOLA,14.3141241073608
2015,7,MATUTUINE,19.1547031402588
2015,7,MOAMBA,33.8384552001953
2015,7,NAMAACHA,61.8989334106445
2015,8,BOANE,0
2015,8,MAGUDE,12.3843774795532
2015,8,MANHICA,24.7637367248535
2015,8,MARRACUENE,21.2978572845459
2015,8,MATOLA,14.3141241073608
2015,8,MATUTUINE,19.1547031402588
2015,8,MOAMBA,0
2015,8,NAMAACHA,0
2015,9,BOANE,7.27717113494873
2015,9,MAGUDE,7.77074098587036
2015,9,MANHICA,0
2015,9,MARRACUENE,15.1786642074585
2015,9,MATOLA,10.5888481140137
2015,9,MATUTUINE,12.3320016860962
2015,9,MOAMBA,11.5408554077148
2015,9,NAMAACHA,0
2015,10,BOANE,0
2015,10,MAGUDE,0
2015,10,MANHICA,0
2015,10,MARRACUENE,0
2015,10,MATOLA,0
2015,10,MATUTUINE,0
2015,10,MOAMBA,0
2015,10,NAMAACHA,0
2015,11,BOANE,0
2015,11,MAGUDE,0
2015,11,MANHICA,0
2015,11,MARRACUENE,0
2015,11,MATOLA,0
2015,11,MATUTUINE,15.3695421218872
2015,11,MOAMBA,0
2015,11,NAMAACHA,0
2015,12,BOANE,23.7793674468994
2015,12,MAGUDE,14.3681716918945
2015,12,MANHICA,24.3610849380493
2015,12,MARRACUENE,25.6652126312256
2015,12,MATOLA,22.293004989624
2015,12,MATUTUINE,31.0993046760559
2015,12,MOAMBA,13.7829909324646
2015,12,NAMAACHA,26.5685424804688
2015,13,BOANE,22.4319133758545
2015,13,MAGUDE,20.5058422088623
2015,13,MANHICA,0
2015,13,MARRACUENE,48.8148765563965
2015,13,MATOLA,32.6320457458496
2015,13,MATUTUINE,20.1720128059387
2015,13,MOAMBA,36.3258361816406
2015,13,NAMAACHA,70.9440593719482
2015,14,BOANE,10.0247287750244
2015,14,MAGUDE,20.5058422088623
2015,14,MANHICA,47.1298522949219
2015,14,MARRACUENE,12.8071002960205
2015,14,MATOLA,8.34413623809814
2015,14,MATUTUINE,17.1524677276611
2015,14,MOAMBA,11.6783781051636
2015,14,NAMAACHA,16.9191265106201
2015,15,BOANE,0
2015,15,MAGUDE,0
2015,15,MANHICA,0
2015,15,MARRACUENE,0
2015,15,MATOLA,0
2015,15,MATUTUINE,13.3324518203735
2015,15,MOAMBA,0
2015,15,NAMAACHA,0
2015,16,BOANE,13.1300573348999
2015,16,MAGUDE,18.4026050567627
2015,16,MANHICA,26.6215858459473
2015,16,MARRACUENE,22.4242515563965
2015,16,MATOLA,9.01815605163574
2015,16,MATUTUINE,0
2015,16,MOAMBA,13.4830598831177
2015,16,NAMAACHA,16.4100284576416
2015,17,BOANE,0
2015,17,MAGUDE,0
2015,17,MANHICA,0
2015,17,MARRACUENE,0
2015,17,MATOLA,9.01815605163574
2015,17,MATUTUINE,0
2015,17,MOAMBA,0
2015,17,NAMAACHA,0
2015,18,BOANE,0
2015,18,MAGUDE,0
2015,18,MANHICA,15.7050075531006
2015,18,MARRACUENE,12.671181678772
2015,18,MATOLA,10.1949520111084
2015,18,MATUTUINE,18.3963832855225
2015,18,MOAMBA,0
2015,18,NAMAACHA,0
2015,19,BOANE,0
2015,19,MAGUDE,0
2015,19,MANHICA,11.2578315734863
2015,19,MARRACUENE,5.948073387146
2015,19,MATOLA,0
2015,19,MATUTUINE,0
2015,19,MOAMBA,0
2015,19,NAMAACHA,4.97386693954468
2015,20,BOANE,3.14567279815674
2015,20,MAGUDE,0
2015,20,MANHICA,0
2015,20,MARRACUENE,0
2015,20,MATOLA,4.15350437164307
2015,20,MATUTUINE,0
2015,20,MOAMBA,4.79266786575317
2015,20,NAMAACHA,0
2015,21,BOANE,3.35387635231018
2015,21,MAGUDE,2.64098930358887
2015,21,MANHICA,4.35220766067505
2015,21,MARRACUENE,4.50767278671265
2015,21,MATOLA,4.23207139968872
2015,21,MATUTUINE,4.46430778503418
2015,21,MOAMBA,0
2015,21,NAMAACHA,4.72185659408569
2015,22,BOANE,0
2015,22,MAGUDE,0
2015,22,MANHICA,0
2015,22,MARRACUENE,0
2015,22,MATOLA,0
2015,22,MATUTUINE,4.08625459671021
2015,22,MOAMBA,0
2015,22,NAMAACHA,0
2015,23,BOANE,3.89373993873596
2015,23,MAGUDE,3.06166052818298
2015,23,MANHICA,0
2015,23,MARRACUENE,0
2015,23,MATOLA,8.11512422561646
2015,23,MATUTUINE,4.73577356338501
2015,23,MOAMBA,0
2015,23,NAMAACHA,4.63780641555786
2015,24,BOANE,3.82932877540588
2015,24,MAGUDE,0
2015,24,MANHICA,0
2015,24,MARRACUENE,0
2015,24,MATOLA,0
2015,24,MATUTUINE,4.56927919387817
2015,24,MOAMBA,4.47268915176392
2015,24,NAMAACHA,4.94520235061646
2015,25,BOANE,0
2015,25,MAGUDE,5.30311822891235
2015,25,MANHICA,3.20964384078979
2015,25,MARRACUENE,3.9757080078125
2015,25,MATOLA,0
2015,25,MATUTUINE,0
2015,25,MOAMBA,4.44186353683472
2015,25,NAMAACHA,0
2015,26,BOANE,0
2015,26,MAGUDE,5.77815294265747
2015,26,MANHICA,3.1461820602417
2015,26,MARRACUENE,3.93170857429504
2015,26,MATOLA,0
2015,26,MATUTUINE,0
2015,26,MOAMBA,0
2015,26,NAMAACHA,0
2015,27,BOANE,0
2015,27,MAGUDE,0
2015,27,MANHICA,5.66184234619141
2015,27,MARRACUENE,4.43615674972534
2015,27,MATOLA,4.37109136581421
2015,27,MATUTUINE,6.20510387420654
2015,27,MOAMBA,2.70429062843323
2015,27,NAMAACHA,4.58439064025879
2015,28,BOANE,0
2015,28,MAGUDE,4.00258493423462
2015,28,MANHICA,0
2015,28,MARRACUENE,0
2015,28,MATOLA,0
2015,28,MATUTUINE,0
2015,28,MOAMBA,0
2015,28,NAMAACHA,0
2015,29,BOANE,4.92934894561768
2015,29,MAGUDE,0
2015,29,MANHICA,0
2015,29,MARRACUENE,4.6514744758606
2015,29,MATOLA,5.89910888671875
2015,29,MATUTUINE,6.28412055969238
2015,29,MOAMBA,2.83537292480469
2015,29,NAMAACHA,0
2015,30,BOANE,0
2015,30,MAGUDE,3.7035768032074
2015,30,MANHICA,4.26537418365479
2015,30,MARRACUENE,0
2015,30,MATOLA,0
2015,30,MATUTUINE,0
2015,30,MOAMBA,0
2015,30,NAMAACHA,0
2015,31,BOANE,4.92989063262939
2015,31,MAGUDE,5.19450855255127
2015,31,MANHICA,6.64486646652222
2015,31,MARRACUENE,5.53257989883423
2015,31,MATOLA,9.9562554359436
2015,31,MATUTUINE,5.61379671096802
2015,31,MOAMBA,0
2015,31,NAMAACHA,7.90447807312012
2015,32,BOANE,0
2015,32,MAGUDE,0
2015,32,MANHICA,0
2015,32,MARRACUENE,0
2015,32,MATOLA,0
2015,32,MATUTUINE,0
2015,32,MOAMBA,0
2015,32,NAMAACHA,0
2015,33,BOANE,4.29283571243286
2015,33,MAGUDE,3.26756906509399
2015,33,MANHICA,3.88192081451416
2015,33,MARRACUENE,11.3671379089355
2015,33,MATOLA,0
2015,33,MATUTUINE,9.5090446472168
2015,33,MOAMBA,0
2015,33,NAMAACHA,5.35862922668457
2015,34,BOANE,0
2015,34,MAGUDE,0
2015,34,MANHICA,0
2015,34,MARRACUENE,0
2015,34,MATOLA,0
2015,34,MATUTUINE,0
2015,34,MOAMBA,0
2015,34,NAMAACHA,0
2015,35,BOANE,0
2015,35,MAGUDE,3.72688770294189
2015,35,MANHICA,7.33843612670898
2015,35,MARRACUENE,0
2015,35,MATOLA,0
2015,35,MATUTUINE,0
2015,35,MOAMBA,0
2015,35,NAMAACHA,0
2015,36,BOANE,24.5598683357239
2015,36,MAGUDE,23.5310854911804
2015,36,MANHICA,50.3237743377686
2015,36,MARRACUENE,38.609302520752
2015,36,MATOLA,30.3590526580811
2015,36,MATUTUINE,31.1960501670837
2015,36,MOAMBA,19.742582321167
2015,36,NAMAACHA,37.1334958076477
2015,37,BOANE,0
2015,37,MAGUDE,0
2015,37,MANHICA,0
2015,37,MARRACUENE,0
2015,37,MATOLA,0
2015,37,MATUTUINE,9.46461868286133
2015,37,MOAMBA,0
2015,37,NAMAACHA,0
2015,38,BOANE,0
2015,38,MAGUDE,0
2015,38,MANHICA,0
2015,38,MARRACUENE,0
2015,38,MATOLA,0
2015,38,MATUTUINE,0
2015,38,MOAMBA,0
2015,38,NAMAACHA,0
2015,39,BOANE,6.62153148651123
2015,39,MAGUDE,0
2015,39,MANHICA,0
2015,39,MARRACUENE,0
